,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd,temperature_depart,temperature_arrival,wage_median_depart,beach_depart,passenger_per_year_depart,population_depart,score_depart,wage_median_arrival,beach_arrival,passenger_per_year_arrival,population_arrival,score_arrival,Open,prix,is_holiday,year,month,day,weekday,week,n_days,weekend,ete,beach_ete_dep,beach_ete_arr,precipitations_depart,precipitations_arrival,diff_temp,distance
1860,PHL,BOS,6.27272727273,6.27992508391,3.84943915632,14.0,9.0,39645.333333333336,0,34276.636,1551824,1031075,57755.0,1,33827.65333333333,642955,1035875,12.48,3.9760000000000004,0,2012,11,23,4,47,15667,0,0,0,0,1,0,5.0,449.8593565253816
1861,BOS,LGA,6.0,5.05044796923,3.87298334621,4.0,4.0,57755.0,1,33827.65333333333,642955,1035875,76578.33333333331,1,30187.395,8346693,1030575,13.34,3.923,0,2012,12,24,0,52,15698,1,0,0,0,0,0,0.0,296.5057495930962
1862,LGA,DFW,9.11111111111,10.2134717492,6.067162229269999,11.0,26.0,76578.33333333331,1,30187.395,8346693,1030575,53078.66666666666,0,66233.791,1242115,1203175,4.41,3.987,0,2011,11,19,5,46,15297,0,0,0,0,0,0,-15.0,2229.9586529402495
1863,ORD,LGA,14.1034482759,13.2305759902,10.153622955,22.0,19.0,58419.66666666666,1,75120.345,2719141,1503175,76578.33333333331,1,30187.395,8346693,1030575,11.2,4.093999999999999,0,2012,10,14,6,41,15627,0,1,1,1,1,1,3.0,1176.3160984153205
1864,BOS,ATL,7.4,11.6233644471,5.24812891828,-1.0,11.0,57755.0,1,33827.65333333333,642955,1035875,61467.66666666666,0,105911.923,449016,2002475,14.08,4.022,0,2013,2,4,0,6,15740,1,0,0,0,0,0,-12.0,1520.5984659593278
1865,LAS,LAX,15.333333333299999,11.5600125261,11.7571582124,16.0,19.0,55440.66666666666,0,46505.605,593275,1068475,59541.33333333334,1,73928.40566666667,3851202,1335475,5.37,3.931,0,2011,12,9,4,49,15317,0,0,0,0,0,1,-3.0,379.7556938118438
1866,IAH,LAX,13.038461538499998,10.998048988499999,8.54391371319,36.0,21.0,57644.0,1,44427.35133333333,2161593,1055675,59541.33333333334,1,73928.40566666667,3851202,1335475,13.13,3.678,0,2012,6,28,3,26,15519,0,1,1,1,1,1,15.0,2213.6827502873593
1867,ORD,ATL,9.22222222222,11.857221683199999,6.68233453003,33.0,32.0,58419.66666666666,1,75120.345,2719141,1503175,61467.66666666666,0,105911.923,449016,2002475,12.79,3.678,0,2012,6,27,2,26,15518,0,1,1,0,0,0,1.0,975.7148466955739
1868,ORD,LGA,12.9047619048,11.0831767533,11.840205918399999,-3.0,7.0,58419.66666666666,1,75120.345,2719141,1503175,76578.33333333331,1,30187.395,8346693,1030575,7.22,3.96,0,2012,2,25,5,8,15395,0,0,0,0,0,0,-10.0,1176.3160984153205
1869,PHL,ATL,8.21052631579,10.987773614000002,5.84597627403,27.0,29.0,39645.333333333336,0,34276.636,1551824,1031075,61467.66666666666,0,105911.923,449016,2002475,9.94,3.965,0,2012,8,19,6,33,15571,0,0,0,0,0,1,-2.0,1070.9201589149773
1870,LAX,BOS,12.56,11.2957553399,8.21624407297,19.0,17.0,59541.33333333334,1,73928.40566666667,3851202,1335475,57755.0,1,33827.65333333333,642955,1035875,9.53,4.085,0,2012,4,26,3,17,15456,0,0,0,0,1,1,2.0,4190.396510798694
1871,EWR,LAX,12.3684210526,10.757778806,12.1161532505,25.0,17.0,70432.66666666669,1,40186.30133333334,277594,1064475,59541.33333333334,1,73928.40566666667,3851202,1335475,7.4,4.1419999999999995,0,2012,3,23,4,12,15422,0,0,0,0,0,0,8.0,3938.5359427670055
1872,ORD,PHX,10.3,9.91816485237,7.24096533256,29.0,40.0,58419.66666666666,1,75120.345,2719141,1503175,57474.66666666666,0,45664.73333333333,1499274,1060875,11.31,3.7960000000000003,0,2012,7,31,1,31,15552,1,0,0,0,1,1,-11.0,2311.9734166353205
1873,BOS,LGA,7.166666666669999,10.406060846699999,7.481289793189998,22.0,22.0,57755.0,1,33827.65333333333,642955,1035875,76578.33333333331,1,30187.395,8346693,1030575,10.23,4.004,0,2012,5,20,6,20,15480,0,1,1,1,0,0,0.0,296.5057495930962
1874,MIA,LGA,13.916666666700001,12.0151812131,11.5492016162,27.0,4.0,52492.33333333334,1,44521.62966666668,411149,1073075,76578.33333333331,1,30187.395,8346693,1030575,14.24,3.8939999999999997,0,2013,1,15,1,3,15720,1,0,0,0,0,1,23.0,1767.267073831831
1875,BOS,SFO,9.0,11.078275368699998,6.17394906513,15.0,18.0,57755.0,1,33827.65333333333,642955,1035875,82083.0,1,49668.40966666667,828876,1112475,7.49,4.1419999999999995,0,2012,4,3,1,14,15433,1,0,0,0,0,1,-3.0,4338.516005645934
1876,ATL,DTW,9.21052631579,10.1418860666,8.29041580091,14.0,12.0,61467.66666666666,0,105911.923,449016,2002475,44130.0,0,36522.355,700183,1079375,12.95,3.991,0,2012,12,16,6,50,15690,0,0,0,0,1,1,2.0,957.5959918671941
1877,DEN,ATL,10.619047619,9.57813956928,7.31762386623,27.0,26.0,55482.66666666666,0,59852.55,635163,1103275,61467.66666666666,0,105911.923,449016,2002475,7.91,4.147,0,2012,3,31,5,13,15430,0,0,0,0,0,1,1.0,1925.4082125567688
1878,LAX,ATL,10.285714285700001,11.5600125261,8.174000594219999,19.0,16.0,59541.33333333334,1,73928.40566666667,3851202,1335475,61467.66666666666,0,105911.923,449016,2002475,4.9,3.964,0,2011,12,1,3,48,15309,0,0,0,0,0,0,3.0,3123.8140155579513
1879,JFK,LAS,14.5,11.486563574200002,8.80340843083,21.0,34.0,76578.33333333331,1,57445.57766666666,8346693,1052075,55440.66666666666,0,46505.605,593275,1068475,5.91,3.862,0,2011,9,18,6,37,15235,0,0,0,0,0,0,-13.0,3607.016466628042
1880,LAX,ORD,16.5333333333,12.4194217077,11.494326436500002,23.0,18.0,59541.33333333334,1,73928.40566666667,3851202,1335475,58419.66666666666,1,75120.345,2719141,1503175,10.43,4.086,0,2012,9,27,3,39,15610,0,0,0,0,1,0,5.0,2800.356708816837
1881,JFK,LAX,18.2727272727,13.1835573043,13.2647859182,23.0,21.0,76578.33333333331,1,57445.57766666666,8346693,1052075,59541.33333333334,1,73928.40566666667,3851202,1335475,12.5,3.7289999999999996,0,2012,6,19,1,25,15510,1,1,1,1,0,0,2.0,3971.701539264229
1882,DEN,LAS,10.6666666667,8.84918338001,7.213413431469999,-12.0,6.0,55482.66666666666,0,59852.55,635163,1103275,55440.66666666666,0,46505.605,593275,1068475,15.1,3.911,0,2013,1,12,5,2,15717,0,0,0,0,1,0,-18.0,1008.7308944102843
1883,DFW,ORD,11.086956521700001,13.0571533422,6.94074297489,33.0,14.0,53078.66666666666,0,66233.791,1242115,1203175,58419.66666666666,1,75120.345,2719141,1503175,5.91,3.862,0,2011,9,16,4,37,15233,0,0,0,0,1,0,19.0,1289.8349798594422
1884,SFO,LAS,17.444444444400002,10.8151672034,14.009154516099999,14.0,28.0,82083.0,1,49668.40966666667,828876,1112475,55440.66666666666,0,46505.605,593275,1068475,7.88,4.1419999999999995,0,2012,4,4,2,14,15434,0,0,0,0,0,0,-14.0,664.4740712604886
1885,LAX,ORD,14.6153846154,12.1608003125,11.0492603303,21.0,26.0,59541.33333333334,1,73928.40566666667,3851202,1335475,58419.66666666666,1,75120.345,2719141,1503175,12.37,4.1160000000000005,0,2012,10,24,2,43,15637,0,1,1,1,0,0,-5.0,2800.356708816837
1886,MCO,ATL,15.592592592599999,10.7343196822,11.8913648672,29.0,31.0,51069.33333333334,1,39794.08733333334,249935,1044075,61467.66666666666,0,105911.923,449016,2002475,9.94,3.965,0,2012,8,18,5,33,15570,0,0,0,0,1,1,-2.0,650.3277831217129
1887,BOS,EWR,9.529411764710002,11.1074922966,7.80318562398,17.0,13.0,57755.0,1,33827.65333333333,642955,1035875,70432.66666666669,1,40186.30133333334,277594,1064475,9.15,4.085,0,2012,4,23,0,17,15453,1,0,0,0,1,1,4.0,322.1038212597294
1888,ORD,BOS,11.75,11.7301670476,10.5873559146,4.0,9.0,58419.66666666666,1,75120.345,2719141,1503175,57755.0,1,33827.65333333333,642955,1035875,6.01,3.8539999999999996,0,2012,1,17,1,3,15356,1,0,0,0,1,1,-5.0,1390.2049438221773
1889,BOS,EWR,12.7272727273,11.502268725999999,9.26941626652,21.0,26.0,57755.0,1,33827.65333333333,642955,1035875,70432.66666666669,1,40186.30133333334,277594,1064475,10.63,4.135,0,2012,9,17,0,38,15600,1,0,0,0,0,0,-5.0,322.1038212597294
1890,SEA,DEN,7.8,10.0674425616,6.1085420285300005,3.0,18.0,78112.66666666669,1,39551.456,635928,1038675,55482.66666666666,0,59852.55,635163,1103275,14.47,3.9019999999999997,0,2013,1,22,1,4,15727,1,0,0,0,1,0,-15.0,1644.0329849284549
1891,DEN,PHX,13.08,10.0419527467,9.04580934282,8.0,17.0,55482.66666666666,0,59852.55,635163,1103275,57474.66666666666,0,45664.73333333333,1499274,1060875,13.8,3.918,0,2013,1,4,4,1,15709,0,0,0,0,0,0,-9.0,967.929665000306
1892,JFK,LAS,10.1904761905,10.406060846699999,7.95373527105,13.0,17.0,76578.33333333331,1,57445.57766666666,8346693,1052075,55440.66666666666,0,46505.605,593275,1068475,5.62,3.892,0,2011,11,2,2,44,15280,0,0,0,0,0,0,-4.0,3607.016466628042
1893,ATL,DEN,8.84210526316,11.3727606904,6.938324788969999,31.0,29.0,61467.66666666666,0,105911.923,449016,2002475,55482.66666666666,0,59852.55,635163,1103275,4.95,3.862,0,2011,9,12,0,37,15229,1,0,0,0,0,1,2.0,1925.4082125567688
1894,ORD,PHX,8.833333333330001,11.1739361192,5.9235323325,9.0,16.0,58419.66666666666,1,75120.345,2719141,1503175,57474.66666666666,0,45664.73333333333,1499274,1060875,15.0,3.927,0,2013,1,28,0,5,15733,1,0,0,0,1,1,-7.0,2311.9734166353205
1895,SFO,ORD,13.038461538499998,12.1635449425,8.6092079507,18.0,9.0,82083.0,1,49668.40966666667,828876,1112475,58419.66666666666,1,75120.345,2719141,1503175,6.02,3.801,0,2011,10,19,2,42,15266,0,1,1,1,0,1,9.0,2962.1022796065768
1896,LAX,ATL,12.913043478299999,11.5637992802,8.99956081493,25.0,33.0,59541.33333333334,1,73928.40566666667,3851202,1335475,61467.66666666666,0,105911.923,449016,2002475,11.39,4.127,0,2012,9,7,4,36,15590,0,0,0,0,0,0,-8.0,3123.8140155579513
1897,DFW,ORD,9.77777777778,12.4431796819,7.704510180680001,17.0,7.0,53078.66666666666,0,66233.791,1242115,1203175,58419.66666666666,1,75120.345,2719141,1503175,9.12,3.96,1,2012,2,20,0,8,15390,1,0,0,0,0,0,10.0,1289.8349798594422
1898,MCO,EWR,16.5483870968,11.1219308907,12.706530367400001,23.0,13.0,51069.33333333334,1,39794.08733333334,249935,1044075,70432.66666666669,1,40186.30133333334,277594,1064475,12.94,4.01,0,2012,11,9,4,45,15653,0,0,0,0,0,0,10.0,1509.933223961638
1899,ATL,MSP,15.086956521700001,11.6306780869,13.5677191876,29.0,23.0,61467.66666666666,0,105911.923,449016,2002475,69940.0,0,37523.137,392768,1085275,10.07,3.9560000000000004,0,2012,5,21,0,21,15481,1,1,0,0,1,0,6.0,1458.8016504046498
1900,ORD,ATL,7.0588235294100015,12.2361631218,4.9556859797,12.0,25.0,58419.66666666666,1,75120.345,2719141,1503175,61467.66666666666,0,105911.923,449016,2002475,5.74,3.825,0,2011,10,26,2,43,15273,0,1,1,0,0,0,-13.0,975.7148466955739
1901,ATL,CLT,8.21052631579,10.9088488996,5.817396777180001,29.0,28.0,61467.66666666666,0,105911.923,449016,2002475,60171.33333333334,0,47719.872,773264,1028075,11.22,4.004,0,2012,5,17,3,20,15477,0,1,0,0,1,0,1.0,364.3381888793975
1902,ATL,DEN,8.88888888889,10.9195671805,6.008708277439999,19.0,19.0,61467.66666666666,0,105911.923,449016,2002475,55482.66666666666,0,59852.55,635163,1103275,7.0,4.123,0,2012,3,12,0,11,15411,1,0,0,0,1,0,0.0,1925.4082125567688
1903,ATL,MIA,12.9545454545,10.9302242139,10.705927475800001,24.0,28.0,61467.66666666666,0,105911.923,449016,2002475,52492.33333333334,1,44521.62966666668,411149,1073075,10.35,4.079,0,2012,10,1,0,40,15614,1,1,0,1,1,1,-4.0,958.4624164533617
1904,LAX,ATL,12.434782608699999,11.2649285925,9.642831001489998,20.0,28.0,59541.33333333334,1,73928.40566666667,3851202,1335475,61467.66666666666,0,105911.923,449016,2002475,10.23,4.004,0,2012,5,19,5,20,15479,0,1,1,0,0,0,-8.0,3123.8140155579513
1905,DTW,LGA,15.153846153800002,10.0674425616,11.9052670955,11.0,26.0,44130.0,0,36522.355,700183,1079375,76578.33333333331,1,30187.395,8346693,1030575,11.79,4.079,0,2012,10,6,5,40,15619,0,1,0,1,0,1,-15.0,804.629309947993
1906,ORD,SEA,15.9259259259,11.1074922966,12.661042386099998,11.0,16.0,58419.66666666666,1,75120.345,2719141,1503175,78112.66666666669,1,39551.456,635928,1038675,12.23,4.03,0,2012,10,29,0,44,15642,1,1,1,1,0,1,-5.0,2760.0176726156906
1907,ORD,BOS,14.28,11.033573410299999,11.407307599400001,11.0,16.0,58419.66666666666,1,75120.345,2719141,1503175,57755.0,1,33827.65333333333,642955,1035875,12.23,4.03,0,2012,10,29,0,44,15642,1,1,1,1,0,1,-5.0,1390.2049438221773
1908,DEN,PHX,9.9,11.3131445172,6.79705818719,0.0,27.0,55482.66666666666,0,59852.55,635163,1103275,57474.66666666666,0,45664.73333333333,1499274,1060875,8.84,3.8560000000000003,0,2012,2,10,4,6,15380,0,0,0,0,1,0,-27.0,967.929665000306
1909,LGA,ATL,11.92,11.578869873399999,8.70785086383,7.0,16.0,76578.33333333331,1,30187.395,8346693,1030575,61467.66666666666,0,105911.923,449016,2002475,5.44,3.783,0,2012,1,8,6,1,15347,0,0,0,0,0,1,-9.0,1224.09852533067
1910,DEN,LAX,14.92,11.033573410299999,11.499710141300001,23.0,22.0,55482.66666666666,0,59852.55,635163,1103275,59541.33333333334,1,73928.40566666667,3851202,1335475,10.56,4.086,0,2012,9,25,1,39,15608,1,0,0,0,1,0,1.0,1384.2695475637477
1911,MIA,JFK,16.3548387097,10.267309839500001,11.2887802326,27.0,16.0,52492.33333333334,1,44521.62966666668,411149,1073075,76578.33333333331,1,57445.57766666666,8346693,1052075,5.83,3.8280000000000003,0,2011,12,22,3,51,15330,0,0,0,0,0,1,11.0,1756.0183179672956
1912,SFO,DFW,11.0,11.582618569600001,6.782329983130001,27.0,37.0,82083.0,1,49668.40966666667,828876,1112475,53078.66666666666,0,66233.791,1242115,1203175,12.22,3.781,0,2012,6,11,0,24,15502,1,1,1,0,0,1,-10.0,2350.4643784146856
1913,DEN,MSP,11.380952380999998,10.924903309400001,10.229741885700001,31.0,34.0,55482.66666666666,0,59852.55,635163,1103275,69940.0,0,37523.137,392768,1085275,10.23,4.004,0,2012,5,18,4,20,15478,0,1,0,0,1,0,-3.0,1091.6666384843295
1914,MSP,ORD,11.8,8.81646366787,9.666001187010002,15.0,8.0,69940.0,0,37523.137,392768,1085275,58419.66666666666,1,75120.345,2719141,1503175,4.02,4.01,1,2011,11,24,3,47,15302,0,0,0,0,0,0,7.0,536.658170112283
1915,LGA,DTW,5.27272727273,10.406060846699999,3.84943915632,22.0,19.0,76578.33333333331,1,30187.395,8346693,1030575,44130.0,0,36522.355,700183,1079375,7.0,4.123,0,2012,3,13,1,11,15412,1,0,0,0,1,1,3.0,804.629309947993
1916,LGA,CLT,9.4375,11.0733610688,8.50073526232,24.0,31.0,76578.33333333331,1,30187.395,8346693,1030575,60171.33333333334,0,47719.872,773264,1028075,12.6,3.897,0,2012,5,30,2,22,15490,0,1,1,0,1,0,-7.0,874.3785268557217
1917,SFO,LAX,17.861111111099998,11.8860868884,12.517765153800001,14.0,29.0,82083.0,1,49668.40966666667,828876,1112475,59541.33333333334,1,73928.40566666667,3851202,1335475,5.09,3.783,0,2012,1,4,2,1,15343,0,0,0,0,0,0,-15.0,542.8482519953238
1918,LAX,ORD,17.4545454545,12.620930856500001,11.8587807897,23.0,22.0,59541.33333333334,1,73928.40566666667,3851202,1335475,58419.66666666666,1,75120.345,2719141,1503175,11.81,4.132,0,2012,9,13,3,37,15596,0,0,0,0,1,1,1.0,2800.356708816837
1919,ATL,BOS,10.35,11.0831767533,8.604007634139998,33.0,28.0,61467.66666666666,0,105911.923,449016,2002475,57755.0,1,33827.65333333333,642955,1035875,11.39,4.127,0,2012,9,7,4,36,15590,0,0,0,0,0,1,5.0,1520.5984659593278
1920,SFO,DEN,14.407407407400001,10.1174002564,10.2103238073,18.0,26.0,82083.0,1,49668.40966666667,828876,1112475,55482.66666666666,0,59852.55,635163,1103275,11.39,4.127,0,2012,9,8,5,36,15591,0,0,0,0,0,0,-8.0,1551.7999287765956
1921,ORD,DEN,11.5714285714,9.242497309960001,10.0078540585,10.0,16.0,58419.66666666666,1,75120.345,2719141,1503175,55482.66666666666,0,59852.55,635163,1103275,9.84,4.085,0,2012,4,28,5,17,15458,0,0,0,0,1,0,-6.0,1425.1266950703268
1922,MSP,ORD,9.09523809524,11.502268725999999,6.21212332383,9.0,8.0,69940.0,0,37523.137,392768,1085275,58419.66666666666,1,75120.345,2719141,1503175,5.56,3.8280000000000003,0,2012,1,9,0,2,15348,1,0,0,0,0,0,1.0,536.658170112283
1923,DFW,ORD,8.352941176469999,12.7930154861,5.57831937584,20.0,0.0,53078.66666666666,0,66233.791,1242115,1203175,58419.66666666666,1,75120.345,2719141,1503175,13.62,4.157,0,2013,2,21,3,8,15757,0,0,0,0,1,1,20.0,1289.8349798594422
1924,MSP,DEN,10.3,10.3416214929,9.9424660713,13.0,24.0,69940.0,0,37523.137,392768,1085275,55482.66666666666,0,59852.55,635163,1103275,9.77,4.127,0,2012,4,22,6,16,15452,0,0,0,0,1,0,-11.0,1091.6666384843295
1925,ORD,SEA,13.956521739100001,11.141010093,12.282575465999999,21.0,18.0,58419.66666666666,1,75120.345,2719141,1503175,78112.66666666669,1,39551.456,635928,1038675,10.73,4.073,0,2012,5,6,6,18,15466,0,1,1,1,1,0,3.0,2760.0176726156906
1926,DFW,LAX,9.95,12.21493984,6.715849282030001,25.0,26.0,53078.66666666666,0,66233.791,1242115,1203175,59541.33333333334,1,73928.40566666667,3851202,1335475,7.39,4.093999999999999,0,2012,3,5,0,10,15404,1,0,0,0,0,1,-1.0,1981.929340139748
1927,ORD,MSP,11.913043478299999,10.1337597977,10.3656471248,-2.0,-7.0,58419.66666666666,1,75120.345,2719141,1503175,69940.0,0,37523.137,392768,1085275,5.19,3.783,1,2012,1,2,0,1,15341,1,0,0,0,1,1,5.0,536.658170112283
1928,ORD,LAS,12.958333333299999,10.6559731546,9.96724708697,-2.0,19.0,58419.66666666666,1,75120.345,2719141,1503175,55440.66666666666,0,46505.605,593275,1068475,5.19,3.783,1,2012,1,2,0,1,15341,1,0,0,0,1,0,-21.0,2430.1661221101435
1929,IAH,LAX,14.4,10.075862331,11.811011810999998,16.0,17.0,57644.0,1,44427.35133333333,2161593,1055675,59541.33333333334,1,73928.40566666667,3851202,1335475,13.0,3.923,0,2012,12,28,4,52,15702,0,0,0,0,1,0,-1.0,2213.6827502873593
1930,ATL,SFO,9.125,10.686497170800001,9.1642421036,15.0,17.0,61467.66666666666,0,105911.923,449016,2002475,82083.0,1,49668.40966666667,828876,1112475,13.14,4.159,0,2013,2,26,1,9,15762,1,0,0,0,1,0,-2.0,3432.561565289114
1931,LGA,ORD,10.8181818182,10.4751419203,6.980492298350001,23.0,28.0,76578.33333333331,1,30187.395,8346693,1030575,58419.66666666666,1,75120.345,2719141,1503175,10.89,4.0889999999999995,0,2012,9,2,6,35,15585,0,0,0,0,0,0,-5.0,1176.3160984153205
1932,SEA,ORD,14.0769230769,10.716529635499999,10.3534461004,18.0,21.0,78112.66666666669,1,39551.456,635928,1038675,58419.66666666666,1,75120.345,2719141,1503175,10.77,4.079,0,2012,10,2,1,40,15615,1,1,1,1,0,0,-3.0,2760.0176726156906
1933,LAX,DFW,14.2068965517,11.4142063017,10.6883758968,19.0,23.0,59541.33333333334,1,73928.40566666667,3851202,1335475,53078.66666666666,0,66233.791,1242115,1203175,10.82,4.0569999999999995,0,2012,5,12,5,19,15472,0,1,1,0,0,1,-4.0,1981.929340139748
1934,DFW,LAX,15.419354838699999,11.6343241795,9.82437171375,41.0,22.0,53078.66666666666,0,66233.791,1242115,1203175,59541.33333333334,1,73928.40566666667,3851202,1335475,11.31,3.7960000000000003,0,2012,7,31,1,31,15552,1,0,0,0,0,1,19.0,1981.929340139748
1935,LAS,DEN,10.1,10.6804322036,6.70349476805,29.0,28.0,55440.66666666666,0,46505.605,593275,1068475,55482.66666666666,0,59852.55,635163,1103275,9.63,4.085,0,2012,4,25,2,17,15455,0,0,0,0,1,0,1.0,1008.7308944102843
1936,BOS,EWR,8.0,8.218424556619999,5.732115042209999,11.0,17.0,57755.0,1,33827.65333333333,642955,1035875,70432.66666666669,1,40186.30133333334,277594,1064475,7.84,4.1419999999999995,0,2012,4,7,5,14,15437,0,0,0,0,0,0,-6.0,322.1038212597294
1937,ATL,PHL,8.94117647059,11.3346554333,10.1024167173,18.0,12.0,61467.66666666666,0,105911.923,449016,2002475,39645.333333333336,0,34276.636,1551824,1031075,15.12,3.911,0,2013,1,9,2,2,15714,0,0,0,0,1,0,6.0,1070.9201589149773
1938,ORD,SEA,11.0,10.5351999966,8.70571500132,6.0,13.0,58419.66666666666,1,75120.345,2719141,1503175,78112.66666666669,1,39551.456,635928,1038675,12.61,4.01,0,2012,11,6,1,45,15650,1,0,0,0,1,1,-7.0,2760.0176726156906
1939,ORD,PHX,10.619047619,10.820810099600001,7.35170858016,6.0,33.0,58419.66666666666,1,75120.345,2719141,1503175,57474.66666666666,0,45664.73333333333,1499274,1060875,12.61,4.01,0,2012,11,6,1,45,15650,1,0,0,0,1,0,-27.0,2311.9734166353205
1940,ORD,PHL,9.555555555560002,11.7678446069,7.22106576965,6.0,7.0,58419.66666666666,1,75120.345,2719141,1503175,39645.333333333336,0,34276.636,1551824,1031075,12.61,4.01,0,2012,11,6,1,45,15650,1,0,0,0,1,0,-1.0,1087.6403713677228
1941,DEN,DFW,10.0588235294,11.5975384552,7.95668420445,-5.0,20.0,55482.66666666666,0,59852.55,635163,1103275,53078.66666666666,0,66233.791,1242115,1203175,13.62,4.157,0,2013,2,21,3,8,15757,0,0,0,0,1,1,-25.0,1031.450008384916
1942,EWR,ORD,9.052631578949999,11.7947761327,7.42722981266,8.0,2.0,70432.66666666669,1,40186.30133333334,277594,1064475,58419.66666666666,1,75120.345,2719141,1503175,8.84,3.8560000000000003,0,2012,2,10,4,6,15380,0,0,0,0,1,1,6.0,1153.7288152699984
1943,BOS,EWR,10.65,11.3643598845,7.672747397869999,12.0,18.0,57755.0,1,33827.65333333333,642955,1035875,70432.66666666669,1,40186.30133333334,277594,1064475,12.63,3.846,0,2012,6,4,0,23,15495,1,1,1,1,1,1,-6.0,322.1038212597294
1944,ORD,MSP,11.590909090899999,9.453383443160002,8.17463609739,-5.0,-13.0,58419.66666666666,1,75120.345,2719141,1503175,69940.0,0,37523.137,392768,1085275,14.43,3.927,0,2013,2,2,5,5,15738,0,0,0,0,1,1,8.0,536.658170112283
1945,SFO,JFK,12.8,12.4337127796,10.4482853458,14.0,3.0,82083.0,1,49668.40966666667,828876,1112475,76578.33333333331,1,57445.57766666666,8346693,1052075,13.62,4.157,0,2013,2,21,3,8,15757,0,0,0,0,0,0,11.0,4149.17959706262
1946,LGA,DFW,11.7058823529,8.76628192053,9.47869127229,17.0,25.0,76578.33333333331,1,30187.395,8346693,1030575,53078.66666666666,0,66233.791,1242115,1203175,12.23,4.03,0,2012,10,30,1,44,15643,1,1,1,0,1,0,-8.0,2229.9586529402495
1947,LAS,LAX,16.636363636400002,11.3217786796,12.651131821400002,19.0,26.0,55440.66666666666,0,46505.605,593275,1068475,59541.33333333334,1,73928.40566666667,3851202,1335475,7.0,3.8480000000000003,0,2012,1,25,2,4,15364,0,0,0,0,0,0,-7.0,379.7556938118438
1948,MCO,PHL,17.1290322581,10.522019901,11.476764745899999,33.0,24.0,51069.33333333334,1,39794.08733333334,249935,1044075,39645.333333333336,0,34276.636,1551824,1031075,10.43,4.086,0,2012,9,27,3,39,15610,0,0,0,0,1,1,9.0,1387.6836928377058
1949,PHL,MCO,11.9230769231,10.0419527467,8.15805406662,12.0,28.0,39645.333333333336,0,34276.636,1551824,1031075,51069.33333333334,1,39794.08733333334,249935,1044075,15.1,3.911,0,2013,1,12,5,2,15717,0,0,0,0,1,1,-16.0,1387.6836928377058
1950,MIA,JFK,13.1923076923,10.0333781304,9.068712061889999,33.0,22.0,52492.33333333334,1,44521.62966666668,411149,1073075,76578.33333333331,1,57445.57766666666,8346693,1052075,10.53,4.135,0,2012,9,19,2,38,15602,0,0,0,0,1,1,11.0,1756.0183179672956
1951,DEN,SEA,12.4230769231,11.0880652902,9.12216236173,28.0,34.0,55482.66666666666,0,59852.55,635163,1103275,78112.66666666669,1,39551.456,635928,1038675,10.26,3.965,0,2012,8,16,3,33,15568,0,0,0,0,0,0,-6.0,1644.0329849284549
1952,LGA,DFW,14.15,9.35710525328,11.577087171199999,-1.0,9.0,76578.33333333331,1,30187.395,8346693,1030575,53078.66666666666,0,66233.791,1242115,1203175,13.0,3.923,0,2012,12,30,6,52,15704,0,0,0,0,1,1,-10.0,2229.9586529402495
1953,LAX,BOS,13.461538461500002,11.5713497996,9.025434146810001,18.0,19.0,59541.33333333334,1,73928.40566666667,3851202,1335475,57755.0,1,33827.65333333333,642955,1035875,5.18,3.7489999999999997,0,2011,10,6,3,40,15253,0,1,1,1,0,0,-1.0,4190.396510798694
