,Date,AirPort,Max TemperatureC,Min TemperatureC,city,population,latitude_deg,longitude_deg,local_code,scheduled_service,score,Dernier,is_holiday
8512,2012-10-30,MCO,20,9,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.975,0
8513,2012-10-30,EWR,14,8,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.975,0
8514,2012-10-30,SEA,15,12,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.975,0
8515,2012-10-30,MSP,10,-2,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.975,0
8516,2012-10-30,DTW,7,2,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.975,0
8517,2012-10-30,PHL,10,6,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.975,0
8518,2012-10-30,BOS,17,11,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.975,0
8519,2012-10-30,LGA,17,11,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.975,0
8520,2012-10-31,ATL,18,4,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.961,0
8521,2012-10-31,ORD,10,1,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.961,0
8522,2012-10-31,LAX,18,14,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.961,0
8523,2012-10-31,DFW,28,10,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.961,0
8524,2012-10-31,DEN,21,5,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.961,0
8525,2012-10-31,JFK,11,8,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.961,0
8526,2012-10-31,SFO,18,14,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.961,0
8527,2012-10-31,CLT,16,2,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.961,0
8528,2012-10-31,LAS,27,13,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.961,0
8529,2012-10-31,PHX,31,16,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.961,0
8530,2012-10-31,IAH,29,11,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.961,0
8531,2012-10-31,MIA,24,13,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.961,0
8532,2012-10-31,MCO,22,7,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.961,0
8533,2012-10-31,EWR,18,6,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.961,0
8534,2012-10-31,SEA,16,11,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.961,0
8535,2012-10-31,MSP,11,-4,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.961,0
8536,2012-10-31,DTW,6,3,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.961,0
8537,2012-10-31,PHL,11,6,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.961,0
8538,2012-10-31,BOS,13,8,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.961,0
8539,2012-10-31,LGA,13,8,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.961,0
8540,2012-11-01,ATL,18,3,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.938,0
8541,2012-11-01,ORD,12,1,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.938,0
8542,2012-11-01,LAX,19,14,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.938,0
8543,2012-11-01,DFW,31,11,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.938,0
8544,2012-11-01,DEN,21,4,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.938,0
8545,2012-11-01,JFK,11,7,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.938,0
8546,2012-11-01,SFO,19,13,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.938,0
8547,2012-11-01,CLT,17,1,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.938,0
8548,2012-11-01,LAS,27,14,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.938,0
8549,2012-11-01,PHX,31,15,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.938,0
8550,2012-11-01,IAH,31,16,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.938,0
8551,2012-11-01,MIA,27,15,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.938,0
8552,2012-11-01,MCO,27,13,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.938,0
8553,2012-11-01,EWR,12,5,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.938,0
8554,2012-11-01,SEA,15,11,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.938,0
8555,2012-11-01,MSP,8,-1,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.938,0
8556,2012-11-01,DTW,10,3,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.938,0
8557,2012-11-01,PHL,11,7,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.938,0
8558,2012-11-01,BOS,14,7,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.938,0
8559,2012-11-01,LGA,14,7,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.938,0
8560,2012-11-02,ATL,25,8,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.865,0
8561,2012-11-02,ORD,9,1,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.865,0
8562,2012-11-02,LAX,20,14,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.865,0
8563,2012-11-02,DFW,31,13,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.865,0
8564,2012-11-02,DEN,13,2,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.865,0
8565,2012-11-02,JFK,12,6,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.865,0
8566,2012-11-02,SFO,18,10,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.865,0
8567,2012-11-02,CLT,22,1,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.865,0
8568,2012-11-02,LAS,26,13,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.865,0
8569,2012-11-02,PHX,31,17,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.865,0
8570,2012-11-02,IAH,30,18,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.865,0
8571,2012-11-02,MIA,27,17,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.865,0
8572,2012-11-02,MCO,25,13,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.865,0
8573,2012-11-02,EWR,12,6,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.865,0
8574,2012-11-02,SEA,15,11,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.865,0
8575,2012-11-02,MSP,4,-3,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.865,0
8576,2012-11-02,DTW,6,2,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.865,0
8577,2012-11-02,PHL,11,7,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.865,0
8578,2012-11-02,BOS,11,7,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.865,0
8579,2012-11-02,LGA,11,7,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.865,0
8580,2012-11-03,ATL,27,9,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,,0
8581,2012-11-03,ORD,7,2,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,,0
8582,2012-11-03,LAX,21,13,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,,0
8583,2012-11-03,DFW,29,15,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,,0
8584,2012-11-03,DEN,13,0,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,,0
8585,2012-11-03,JFK,11,5,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,,0
8586,2012-11-03,SFO,22,11,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,,0
8587,2012-11-03,CLT,21,1,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,,0
8588,2012-11-03,LAS,26,12,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,,0
8589,2012-11-03,PHX,29,16,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,,0
8590,2012-11-03,IAH,29,17,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,,0
8591,2012-11-03,MIA,28,15,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,,0
8592,2012-11-03,MCO,29,12,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,,0
8593,2012-11-03,EWR,12,4,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,,0
8594,2012-11-03,SEA,16,11,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,,0
8595,2012-11-03,MSP,6,3,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,,0
8596,2012-11-03,DTW,8,-1,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,,0
8597,2012-11-03,PHL,9,6,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,,0
8598,2012-11-03,BOS,12,6,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,,0
8599,2012-11-03,LGA,12,6,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,,0
8600,2012-11-04,ATL,22,9,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,,0
8601,2012-11-04,ORD,9,0,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,,0
8602,2012-11-04,LAX,31,13,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,,0
8603,2012-11-04,DFW,24,12,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,,0
8604,2012-11-04,DEN,17,1,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,,0
8605,2012-11-04,JFK,12,4,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,,0
8606,2012-11-04,SFO,24,13,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,,0
8607,2012-11-04,CLT,18,7,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,,0
8608,2012-11-04,LAS,27,12,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,,0
8609,2012-11-04,PHX,33,15,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,,0
8610,2012-11-04,IAH,28,16,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,,0
8611,2012-11-04,MIA,28,17,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,,0
8612,2012-11-04,MCO,28,13,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,,0
8613,2012-11-04,EWR,12,3,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,,0
8614,2012-11-04,SEA,18,13,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,,0
8615,2012-11-04,MSP,7,-1,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,,0
8616,2012-11-04,DTW,5,-2,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,,0
8617,2012-11-04,PHL,9,3,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,,0
8618,2012-11-04,BOS,12,3,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,,0
8619,2012-11-04,LGA,12,3,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,,0
8620,2012-11-05,ATL,18,4,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.888,0
8621,2012-11-05,ORD,7,0,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.888,0
8622,2012-11-05,LAX,33,16,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.888,0
8623,2012-11-05,DFW,25,11,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.888,0
8624,2012-11-05,DEN,19,2,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.888,0
8625,2012-11-05,JFK,8,2,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.888,0
8626,2012-11-05,SFO,26,13,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.888,0
8627,2012-11-05,CLT,16,4,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.888,0
8628,2012-11-05,LAS,28,14,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.888,0
8629,2012-11-05,PHX,33,15,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.888,0
8630,2012-11-05,IAH,29,16,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.888,0
8631,2012-11-05,MIA,27,20,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.888,0
8632,2012-11-05,MCO,27,17,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.888,0
8633,2012-11-05,EWR,9,2,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.888,0
8634,2012-11-05,SEA,15,8,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.888,0
8635,2012-11-05,MSP,7,3,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.888,0
8636,2012-11-05,DTW,7,-1,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.888,0
8637,2012-11-05,PHL,8,3,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.888,0
8638,2012-11-05,BOS,7,1,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.888,0
8639,2012-11-05,LGA,7,1,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.888,0
8640,2012-11-06,ATL,12,8,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.947,0
8641,2012-11-06,ORD,6,-2,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.947,0
8642,2012-11-06,LAX,27,16,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.947,0
8643,2012-11-06,DFW,23,7,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.947,0
8644,2012-11-06,DEN,17,4,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.947,0
8645,2012-11-06,JFK,7,-1,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.947,0
8646,2012-11-06,SFO,26,13,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.947,0
8647,2012-11-06,CLT,9,1,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.947,0
8648,2012-11-06,LAS,28,14,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.947,0
8649,2012-11-06,PHX,33,16,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.947,0
8650,2012-11-06,IAH,24,12,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.947,0
8651,2012-11-06,MIA,28,19,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.947,0
8652,2012-11-06,MCO,26,15,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.947,0
8653,2012-11-06,EWR,7,-3,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.947,0
8654,2012-11-06,SEA,13,7,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.947,0
8655,2012-11-06,MSP,7,3,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.947,0
8656,2012-11-06,DTW,6,0,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.947,0
8657,2012-11-06,PHL,7,0,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.947,0
8658,2012-11-06,BOS,5,-1,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.947,0
8659,2012-11-06,LGA,5,-1,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.947,0
8660,2012-11-07,ATL,11,6,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.9,0
8661,2012-11-07,ORD,8,4,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.9,0
8662,2012-11-07,LAX,19,17,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.9,0
8663,2012-11-07,DFW,24,9,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.9,0
8664,2012-11-07,DEN,25,4,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.9,0
8665,2012-11-07,JFK,5,0,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.9,0
8666,2012-11-07,SFO,18,12,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.9,0
8667,2012-11-07,CLT,13,-2,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.9,0
8668,2012-11-07,LAS,27,13,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.9,0
8669,2012-11-07,PHX,32,17,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.9,0
8670,2012-11-07,IAH,28,10,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.9,0
8671,2012-11-07,MIA,24,17,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.9,0
8672,2012-11-07,MCO,19,12,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.9,0
8673,2012-11-07,EWR,4,0,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.9,0
8674,2012-11-07,SEA,12,4,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.9,0
8675,2012-11-07,MSP,8,3,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.9,0
8676,2012-11-07,DTW,9,-1,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.9,0
8677,2012-11-07,PHL,6,2,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.9,0
8678,2012-11-07,BOS,7,0,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.9,0
8679,2012-11-07,LGA,7,0,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.9,0
8680,2012-11-08,ATL,17,3,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.891,0
8681,2012-11-08,ORD,7,2,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.891,0
8682,2012-11-08,LAX,18,16,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.891,0
8683,2012-11-08,DFW,28,11,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.891,0
8684,2012-11-08,DEN,14,0,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.891,0
8685,2012-11-08,JFK,7,0,"New York city, New York",8346693,40.639801,-73.7789,JFK,1,1052075,2.891,0
8686,2012-11-08,SFO,16,9,"San Francisco city, California",828876,37.61899948120117,-122.375,SFO,1,1112475,2.891,0
8687,2012-11-08,CLT,19,2,"Charlotte city, North Carolina",773264,35.2140007019043,-80.94309997558594,CLT,1,1028075,2.891,0
8688,2012-11-08,LAS,25,17,"Las Vegas city, Nevada",593275,36.08010101,-115.1520004,LAS,1,1068475,2.891,0
8689,2012-11-08,PHX,31,17,"Phoenix city, Arizona",1499274,33.43429946899414,-112.01200103759766,PHX,1,1060875,2.891,0
8690,2012-11-08,IAH,26,11,"Houston city, Texas",2161593,29.984399795532227,-95.34140014648438,IAH,1,1055675,2.891,0
8691,2012-11-08,MIA,21,14,"Miami city, Florida",411149,25.79319953918457,-80.29060363769531,MIA,1,1073075,2.891,0
8692,2012-11-08,MCO,20,8,"Orlando city, Florida",249935,28.429399490356445,-81.30899810791016,MCO,1,1044075,2.891,0
8693,2012-11-08,EWR,9,1,"Newark city, New Jersey",277594,40.692501068115234,-74.168701171875,EWR,1,1064475,2.891,0
8694,2012-11-08,SEA,10,1,"Seattle city, Washington",635928,47.449001,-122.308998,SEA,1,1038675,2.891,0
8695,2012-11-08,MSP,12,1,"Minneapolis city, Minnesota",392768,44.882,-93.221802,MSP,1,1085275,2.891,0
8696,2012-11-08,DTW,9,-3,"Detroit city, Michigan",700183,42.212398529052734,-83.35340118408203,DTW,1,1079375,2.891,0
8697,2012-11-08,PHL,11,2,"Philadelphia city, Pennsylvania",1551824,39.87189865112305,-75.24109649658203,PHL,1,1031075,2.891,0
8698,2012-11-08,BOS,4,0,"Boston city, Massachusetts",642955,42.36429977,-71.00520325,BOS,1,1035875,2.891,0
8699,2012-11-08,LGA,4,0,"New York city, New York",8346693,40.777199,-73.872597,LGA,1,1030575,2.891,0
8700,2012-11-09,ATL,21,4,"Atlanta city, Georgia",449016,33.6367,-84.428101,ATL,1,2002475,2.942,0
8701,2012-11-09,ORD,13,1,"Chicago city, Illinois",2719141,41.9786,-87.9048,ORD,1,1503175,2.942,0
8702,2012-11-09,LAX,18,13,"Los Angeles city, California",3851202,33.942501,-118.407997,LAX,1,1335475,2.942,0
8703,2012-11-09,DFW,29,18,"Dallas city, Texas",1242115,32.896801,-97.038002,DFW,1,1203175,2.942,0
8704,2012-11-09,DEN,17,-1,"Denver city, Colorado",635163,39.861698150635,-104.672996521,DEN,1,1103275,2.942,0
